product_id,product_name,category,subcategory,brand,base_price,supplier,is_active,valid_from
3785,Macmillan Science Quite,Books,Science,Macmillan,603.98,Mendez-Martinez,0,2023-03-24
3786,Estee Lauder Skincare Region,Beauty,Skincare,Estee Lauder,399.99,Hayes-Benson,0,2024-04-18
3787,HarperCollins Fiction Term,Books,Fiction,HarperCollins,653.53,Romero PLC,1,2024-03-30
3788,HomeDepot Storage Second,Home & Kitchen,Storage,HomeDepot,172.73,Pratt LLC,0,2024-03-24
3789,HarperCollins Technology Court,Books,Technology,HarperCollins,487.38,Espinoza Group,1,2023-07-21
3790,New Balance Footwear Pass,Sports,Footwear,New Balance,924.76,Powell PLC,0,2024-07-05
3791,Uniqlo Jackets Page,Clothing,Jackets,Uniqlo,85.86,"Bender, Fisher and Weber",1,2024-09-22
3792,IKEA Small Appliances How,Home & Kitchen,Small Appliances,IKEA,515.75,"Phillips, Tran and Jacobs",1,2024-04-14
3793,Maybelline Haircare Skill,Beauty,Haircare,Maybelline,849.37,"Lowe, Juarez and Dickerson",0,2023-03-14
3794,Zara Shoes Visit,Clothing,Shoes,Zara,848.77,"Phillips, Nichols and Diaz",0,2023-10-29
3795,Macmillan Non-fiction Public,Books,Non-fiction,Macmillan,729.41,"Wright, Rivera and Garcia",0,2023-01-20
3796,HP Tablets Sport,Electronics,Tablets,HP,603.61,"Clay, Hudson and Sparks",0,2024-10-30
3797,Ninja Decor Day,Home & Kitchen,Decor,Ninja,848.03,Zamora Inc,1,2023-05-27
3798,Nivea Haircare Those,Beauty,Haircare,Nivea,546.36,Phillips and Sons,1,2024-08-28
3799,Random House Fiction Law,Books,Fiction,Random House,102.04,Elliott-Yu,0,2023-02-15
3800,HP Tablets Involve,Electronics,Tablets,HP,836.42,"Lyons, Branch and Kennedy",0,2023-11-09
3801,Zara Jeans Push,Clothing,Jeans,Zara,947.62,Bryant Group,1,2024-11-26
3802,Nike Footwear Allow,Sports,Footwear,Nike,448.52,"Ramos, Curry and Collins",0,2024-07-19
3803,HarperCollins Technology Drive,Books,Technology,HarperCollins,444.47,"Lawson, Nguyen and Bates",1,2024-12-09
3804,LG Cameras High,Electronics,Cameras,LG,610.56,"Sanchez, Dodson and Taylor",1,2024-11-30
3805,Levi's Jeans Option,Clothing,Jeans,Levi's,615.13,Huff LLC,1,2024-10-08
3806,KitchenAid Decor About,Home & Kitchen,Decor,KitchenAid,92.92,Choi-Clay,0,2023-04-05
3807,Nike Nutrition Change,Sports,Nutrition,Nike,801.0,"Knight, Hamilton and Johnson",0,2024-09-19
3808,Macmillan Non-fiction Time,Books,Non-fiction,Macmillan,200.5,Sullivan LLC,1,2024-03-01
3809,New Balance Accessories Require,Sports,Accessories,New Balance,898.17,Hamilton LLC,0,2023-03-17
3810,Estee Lauder Haircare Step,Beauty,Haircare,Estee Lauder,724.86,"Reyes, Gray and Russell",0,2023-03-01
3811,Zara T-shirts Wind,Clothing,T-shirts,Zara,923.39,Smith Group,1,2024-09-23
3812,Ninja Decor Last,Home & Kitchen,Decor,Ninja,403.35,Powers Ltd,0,2024-11-19
3813,Apple Smartwatches Child,Electronics,Smartwatches,Apple,221.74,Aguirre LLC,0,2024-03-22
3814,LG Cameras Great,Electronics,Cameras,LG,519.55,King and Sons,1,2024-08-29
3815,Random House Business Example,Books,Business,Random House,11.28,Weaver-Allen,1,2024-09-13
3816,Reebok Accessories Spring,Sports,Accessories,Reebok,792.95,Atkinson-Nelson,0,2024-12-02
3817,H&M Activewear Amount,Clothing,Activewear,H&M,30.18,Wall and Sons,1,2024-01-10
3818,Sony Smartwatches Soldier,Electronics,Smartwatches,Sony,482.22,Smith Ltd,0,2024-10-26
3819,Nike T-shirts My,Clothing,T-shirts,Nike,500.92,Burke-Solomon,1,2023-11-02
3820,Nike Nutrition At,Sports,Nutrition,Nike,934.22,Wilson Group,0,2024-01-30
3821,LG Gaming Consoles Defense,Electronics,Gaming Consoles,LG,892.17,Miller and Sons,0,2024-09-27
3822,Reebok Accessories Population,Sports,Accessories,Reebok,746.73,Colon-Morrow,0,2023-01-23
3823,Wayfair Decor Anything,Home & Kitchen,Decor,Wayfair,990.71,Brooks Inc,1,2024-04-23
3824,Random House Business Raise,Books,Business,Random House,624.46,Miller-Soto,0,2023-03-01
3825,Dell Headphones Toward,Electronics,Headphones,Dell,104.19,"Morris, Chavez and Ayala",0,2024-11-04
3826,LG Headphones Professional,Electronics,Headphones,LG,372.68,"Gonzalez, Aguilar and Ramos",1,2023-11-19
3827,L'Oreal Skincare Product,Beauty,Skincare,L'Oreal,819.86,Williams LLC,1,2023-06-24
3828,HarperCollins Fiction Public,Books,Fiction,HarperCollins,638.59,Nelson-Huang,0,2023-12-12
3829,MAC Makeup Level,Beauty,Makeup,MAC,155.49,"Campbell, Martin and Klein",1,2023-12-18
3830,Nike Shoes Value,Clothing,Shoes,Nike,366.74,Barber Group,1,2024-06-08
3831,Penguin Technology Case,Books,Technology,Penguin,255.99,"Taylor, Smith and Lindsey",0,2024-08-05
3832,L'Oreal Fragrances Turn,Beauty,Fragrances,L'Oreal,154.06,Hardy-Mckenzie,0,2024-12-20
3833,Adidas Shoes If,Clothing,Shoes,Adidas,296.21,Hendrix PLC,1,2024-06-30
3834,Dove Makeup Work,Beauty,Makeup,Dove,358.09,"Jones, Strickland and Johnson",1,2024-12-31
3835,Nike Dresses Need,Clothing,Dresses,Nike,885.56,"Ferguson, Jones and Lee",1,2023-06-10
3836,Reebok Nutrition Long,Sports,Nutrition,Reebok,841.95,Davis and Sons,0,2024-12-27
3837,HP Smartphones Former,Electronics,Smartphones,HP,898.05,Espinoza-Jackson,0,2023-09-28
3838,Wayfair Small Appliances Whole,Home & Kitchen,Small Appliances,Wayfair,232.69,Rodriguez-Stephens,0,2023-03-06
3839,Nike Activewear Majority,Clothing,Activewear,Nike,185.25,Harris and Sons,0,2024-06-13
3840,Maybelline Fragrances Blue,Beauty,Fragrances,Maybelline,367.88,Morrison Inc,1,2023-10-26
3841,IKEA Decor Budget,Home & Kitchen,Decor,IKEA,352.55,Christensen and Sons,0,2024-10-05
3842,LG Smartphones Must,Electronics,Smartphones,LG,435.13,"Stewart, Mcdonald and Payne",1,2023-09-28
3843,H&M Dresses However,Clothing,Dresses,H&M,863.99,Lee Group,1,2023-03-02
3844,Under Armour Dresses Vote,Clothing,Dresses,Under Armour,194.81,"Gardner, Parker and Watkins",1,2024-07-20
3845,Under Armour Apparel Concern,Sports,Apparel,Under Armour,811.18,"Morris, Thomas and Foster",0,2024-02-04
3846,Nike Footwear Animal,Sports,Footwear,Nike,18.63,Reynolds LLC,1,2023-02-14
3847,Asus Laptops Economic,Electronics,Laptops,Asus,347.3,Harris-Wright,1,2023-03-23
3848,MAC Personal Care Information,Beauty,Personal Care,MAC,106.11,Ferguson-Pennington,1,2024-12-06
3849,Cuisinart Bedding Major,Home & Kitchen,Bedding,Cuisinart,292.95,"Gibbs, Contreras and Jackson",0,2023-05-28
3850,Macmillan Science Bad,Books,Science,Macmillan,636.53,Flowers Ltd,0,2023-03-16
3851,HarperCollins Technology Unit,Books,Technology,HarperCollins,395.43,Shannon-Chapman,1,2024-10-07
3852,Dell Smartphones Court,Electronics,Smartphones,Dell,684.08,Fuller LLC,0,2024-02-11
3853,Uniqlo Activewear Wonder,Clothing,Activewear,Uniqlo,751.65,Jackson-Payne,0,2024-07-27
3854,Nike Jackets Themselves,Clothing,Jackets,Nike,516.55,Mueller-Mcdaniel,0,2023-12-10
3855,Levi's Sweaters East,Clothing,Sweaters,Levi's,250.99,Delacruz-Hall,1,2024-10-03
3856,KitchenAid Storage Notice,Home & Kitchen,Storage,KitchenAid,606.36,Mcdowell PLC,1,2023-05-21
3857,IKEA Furniture Of,Home & Kitchen,Furniture,IKEA,753.16,"Ferrell, Ortiz and Morgan",0,2024-03-23
3858,L'Oreal Personal Care Social,Beauty,Personal Care,L'Oreal,386.4,Moyer-Johnson,1,2024-09-05
3859,Under Armour Shoes Scientist,Clothing,Shoes,Under Armour,256.0,"Stephens, Fields and Powell",1,2024-12-24
3860,IKEA Furniture By,Home & Kitchen,Furniture,IKEA,191.6,Mendoza-Brown,0,2024-11-02
3861,Adidas Sweaters Writer,Clothing,Sweaters,Adidas,22.43,Young-Sullivan,0,2024-08-31
3862,HomeDepot Decor Surface,Home & Kitchen,Decor,HomeDepot,41.41,Dalton Inc,0,2023-10-14
3863,LG Laptops South,Electronics,Laptops,LG,119.07,Bennett and Sons,0,2023-03-10
3864,Maybelline Makeup Reason,Beauty,Makeup,Maybelline,808.49,White Ltd,1,2023-10-02
3865,Asus Laptops Generation,Electronics,Laptops,Asus,380.93,"Moore, Gay and Shelton",1,2024-05-30
3866,Nivea Personal Care History,Beauty,Personal Care,Nivea,934.48,Waters PLC,0,2023-12-17
3867,Maybelline Haircare Write,Beauty,Haircare,Maybelline,923.52,Mcdaniel Group,1,2024-03-21
3868,New Balance Equipment Citizen,Sports,Equipment,New Balance,866.62,"Jones, Curtis and Giles",1,2023-03-01
3869,Under Armour Dresses Own,Clothing,Dresses,Under Armour,54.6,Murphy Group,0,2023-12-24
3870,Nike Accessories Someone,Sports,Accessories,Nike,627.76,"Friedman, Grant and Ferguson",1,2024-06-16
3871,Under Armour Equipment Executive,Sports,Equipment,Under Armour,863.13,Jordan PLC,1,2024-02-28
3872,Asus Smartphones Fight,Electronics,Smartphones,Asus,919.21,"Parrish, Benton and Martinez",1,2024-12-17
3873,Reebok Apparel Always,Sports,Apparel,Reebok,270.81,Yates-Bean,1,2024-06-24
3874,KitchenAid Cookware Show,Home & Kitchen,Cookware,KitchenAid,381.01,Bates PLC,1,2023-12-06
3875,Estee Lauder Makeup Serve,Beauty,Makeup,Estee Lauder,101.09,"Moran, King and Costa",1,2024-05-21
3876,Levi's T-shirts Case,Clothing,T-shirts,Levi's,632.83,Khan-Morgan,1,2024-07-28
3877,Random House Science Poor,Books,Science,Random House,218.45,"Spencer, Jones and Miller",0,2023-09-30
3878,Cuisinart Small Appliances Live,Home & Kitchen,Small Appliances,Cuisinart,343.09,"Gardner, Ellis and Patrick",0,2024-12-13
3879,MAC Makeup Also,Beauty,Makeup,MAC,698.87,"Pena, Davis and Mclean",1,2023-07-05
3880,Lenovo Tablets Want,Electronics,Tablets,Lenovo,638.62,"Morales, Myers and Gonzalez",0,2024-08-23
3881,Sony Headphones Realize,Electronics,Headphones,Sony,222.89,Johnson PLC,1,2023-12-21
3882,Levi's T-shirts Face,Clothing,T-shirts,Levi's,737.8,Deleon-Stuart,0,2023-02-22
3883,IKEA Decor Serve,Home & Kitchen,Decor,IKEA,805.47,"Alvarado, Murray and Bishop",0,2024-01-21
3884,LG Cameras If,Electronics,Cameras,LG,231.89,"Hernandez, Hanson and Herman",0,2024-01-31
3885,HomeDepot Decor Modern,Home & Kitchen,Decor,HomeDepot,172.82,"Bruce, Hood and Anderson",0,2024-02-08
3886,Macmillan Science Part,Books,Science,Macmillan,631.13,Snyder Ltd,1,2023-02-02
3887,Ninja Furniture Street,Home & Kitchen,Furniture,Ninja,153.45,"Patel, Maldonado and Smith",0,2024-05-17
3888,Nivea Fragrances Cultural,Beauty,Fragrances,Nivea,964.77,"Garrett, Young and Williams",1,2023-08-01
3889,Estee Lauder Makeup Use,Beauty,Makeup,Estee Lauder,387.28,Alvarado LLC,1,2024-08-12
3890,Dell Cameras In,Electronics,Cameras,Dell,810.62,Luna-Rivera,0,2023-12-24
3891,Wayfair Cookware Outside,Home & Kitchen,Cookware,Wayfair,280.54,Johnson Inc,0,2023-05-14
3892,Maybelline Skincare Far,Beauty,Skincare,Maybelline,325.63,"Thompson, Francis and Phelps",0,2023-07-31
3893,Estee Lauder Personal Care Enter,Beauty,Personal Care,Estee Lauder,561.54,Villa Group,0,2023-12-27
3894,Under Armour Jeans Personal,Clothing,Jeans,Under Armour,442.44,Gonzalez-Gomez,1,2024-09-28
3895,Puma Nutrition Population,Sports,Nutrition,Puma,390.39,Lopez-Wright,1,2023-04-17
3896,Simon & Schuster Business Result,Books,Business,Simon & Schuster,555.24,"Stevenson, Bradford and Clarke",1,2024-10-09
3897,IKEA Small Appliances Trial,Home & Kitchen,Small Appliances,IKEA,395.82,Cline and Sons,0,2024-03-03
3898,Reebok Nutrition Week,Sports,Nutrition,Reebok,166.4,"Michael, Peterson and Martin",0,2023-03-06
3899,IKEA Decor Return,Home & Kitchen,Decor,IKEA,236.96,"Moon, Lopez and Juarez",0,2024-07-18
3900,Apple Smartphones Work,Electronics,Smartphones,Apple,617.71,Thompson-Landry,0,2023-11-02
3901,Nike Dresses Computer,Clothing,Dresses,Nike,816.18,"Jackson, Shah and Walker",0,2024-06-26
3902,Random House Non-fiction Doctor,Books,Non-fiction,Random House,114.43,Moreno-Harrington,0,2023-10-18
3903,MAC Makeup Blue,Beauty,Makeup,MAC,122.06,Dalton PLC,1,2023-03-27
3904,Puma Apparel Opportunity,Sports,Apparel,Puma,168.34,"Myers, Diaz and Lynn",0,2024-01-19
3905,Random House Non-fiction Natural,Books,Non-fiction,Random House,250.63,Huber-Herring,0,2024-03-12
3906,Under Armour Accessories Garden,Sports,Accessories,Under Armour,949.61,Bishop Group,0,2024-08-26
3907,IKEA Small Appliances Response,Home & Kitchen,Small Appliances,IKEA,745.19,Summers-Walker,0,2023-06-03
3908,Puma Footwear Follow,Sports,Footwear,Puma,494.89,"Hanson, Rich and English",1,2024-10-05
3909,L'Oreal Personal Care Part,Beauty,Personal Care,L'Oreal,842.31,House Inc,1,2024-12-13
3910,IKEA Decor Medical,Home & Kitchen,Decor,IKEA,682.84,"Washington, Williams and Boyd",0,2024-07-04
3911,New Balance Apparel Goal,Sports,Apparel,New Balance,918.4,"Young, Leon and Miller",1,2023-10-13
3912,Penguin Technology Develop,Books,Technology,Penguin,678.42,Parker-Nguyen,1,2023-12-22
3913,LG Smartphones Box,Electronics,Smartphones,LG,373.67,Carey-Harris,0,2023-06-21
3914,Dell Headphones Shoulder,Electronics,Headphones,Dell,50.65,Diaz and Sons,0,2024-09-30
3915,HarperCollins Science Kind,Books,Science,HarperCollins,704.23,Luna-Sampson,0,2023-03-20
3916,Penguin Non-fiction Economy,Books,Non-fiction,Penguin,210.64,West-Stewart,0,2023-01-16
3917,Uniqlo Sweaters Pressure,Clothing,Sweaters,Uniqlo,548.05,Cisneros-Hernandez,1,2024-11-05
3918,HarperCollins Non-fiction Question,Books,Non-fiction,HarperCollins,515.03,Campbell Inc,0,2023-01-31
3919,Nike Footwear Stand,Sports,Footwear,Nike,410.54,Thompson-Reyes,0,2024-02-19
3920,Penguin Technology Yourself,Books,Technology,Penguin,786.9,Horton PLC,1,2024-01-06
3921,Wayfair Furniture Option,Home & Kitchen,Furniture,Wayfair,881.35,Jacobs and Sons,0,2024-08-14
3922,Adidas Footwear Mean,Sports,Footwear,Adidas,118.41,Nelson and Sons,0,2023-07-05
3923,HomeDepot Decor Three,Home & Kitchen,Decor,HomeDepot,669.68,"Rose, Gates and Bailey",1,2023-05-10
3924,Under Armour Equipment Voice,Sports,Equipment,Under Armour,694.82,Mcconnell PLC,1,2024-09-23
3925,New Balance Apparel While,Sports,Apparel,New Balance,435.16,Butler-Sosa,1,2024-11-05
3926,Uniqlo Jackets Spring,Clothing,Jackets,Uniqlo,739.31,"Hunter, Sparks and Cole",1,2023-12-13
3927,HP Tablets Far,Electronics,Tablets,HP,759.16,Huffman-Taylor,0,2024-07-05
3928,Cuisinart Furniture Green,Home & Kitchen,Furniture,Cuisinart,591.58,"Rogers, Yang and Caldwell",1,2024-02-28
3929,Dove Makeup Project,Beauty,Makeup,Dove,747.73,Quinn-Henderson,1,2023-10-13
3930,Simon & Schuster Children Style,Books,Children,Simon & Schuster,937.16,Cobb-Skinner,1,2023-08-15
3931,Puma Equipment Could,Sports,Equipment,Puma,520.38,"Anderson, Rubio and Lozano",0,2023-03-09
3932,Ninja Cookware Task,Home & Kitchen,Cookware,Ninja,118.32,"Patterson, Cook and Taylor",1,2024-10-26
3933,Macmillan Technology According,Books,Technology,Macmillan,776.02,Williams LLC,1,2023-10-20
3934,Levi's T-shirts Purpose,Clothing,T-shirts,Levi's,983.37,Willis and Sons,1,2023-03-01
3935,New Balance Nutrition Economic,Sports,Nutrition,New Balance,483.5,Day Inc,0,2024-09-15
3936,Nivea Makeup Gas,Beauty,Makeup,Nivea,981.8,Jones-Smith,0,2023-09-25
3937,Uniqlo Jackets Medical,Clothing,Jackets,Uniqlo,760.98,Boyd Ltd,1,2024-05-09
3938,Simon & Schuster Children Large,Books,Children,Simon & Schuster,881.07,"Rojas, Fleming and Campbell",0,2023-08-12
3939,Puma Apparel Today,Sports,Apparel,Puma,586.88,"Warren, Reyes and Willis",1,2024-07-13
3940,L'Oreal Fragrances Military,Beauty,Fragrances,L'Oreal,927.98,Porter Ltd,0,2024-12-31
3941,Estee Lauder Haircare Doctor,Beauty,Haircare,Estee Lauder,446.72,Cole-Walsh,1,2023-12-12
3942,Lenovo Headphones Serve,Electronics,Headphones,Lenovo,149.68,Day-Hernandez,1,2023-01-08
3943,Zara Dresses Carry,Clothing,Dresses,Zara,130.5,Singleton-Mercer,1,2024-07-03
3944,L'Oreal Makeup Computer,Beauty,Makeup,L'Oreal,231.03,Roberts-Herring,0,2023-02-27
3945,Sony Smartwatches Never,Electronics,Smartwatches,Sony,929.35,Trujillo and Sons,0,2024-07-06
3946,Simon & Schuster Technology Of,Books,Technology,Simon & Schuster,717.27,Mclaughlin and Sons,1,2024-10-14
3947,Simon & Schuster Technology At,Books,Technology,Simon & Schuster,315.3,Gonzalez and Sons,1,2024-11-16
3948,Ninja Decor Thought,Home & Kitchen,Decor,Ninja,314.69,"Smith, Torres and Davis",0,2023-10-23
3949,Maybelline Skincare Single,Beauty,Skincare,Maybelline,866.97,Mcclure PLC,0,2023-07-13
3950,Under Armour Apparel Just,Sports,Apparel,Under Armour,387.95,Burns-Harris,1,2024-03-08
3951,Puma Equipment Major,Sports,Equipment,Puma,736.35,Johnson-Martin,0,2024-01-05
3952,Nivea Fragrances International,Beauty,Fragrances,Nivea,544.01,"Mccarthy, Ortega and Thompson",1,2023-05-24
3953,Maybelline Makeup We,Beauty,Makeup,Maybelline,597.21,Castillo-Flores,1,2024-08-06
3954,Penguin Fiction Him,Books,Fiction,Penguin,846.54,"Burton, Webb and Gray",0,2024-11-04
3955,Nike Jeans Own,Clothing,Jeans,Nike,301.02,Nguyen PLC,0,2023-03-15
3956,Uniqlo Shoes Much,Clothing,Shoes,Uniqlo,495.1,"Harmon, Reyes and Sandoval",1,2023-07-10
3957,Under Armour Apparel Show,Sports,Apparel,Under Armour,81.35,Long PLC,0,2024-11-08
3958,Dell Gaming Consoles Court,Electronics,Gaming Consoles,Dell,428.33,"Gonzales, Martinez and Harrison",0,2023-02-22
3959,Ninja Storage Lot,Home & Kitchen,Storage,Ninja,120.43,"Lewis, Ramos and Love",1,2023-06-21
3960,Levi's Jeans With,Clothing,Jeans,Levi's,787.99,"Rios, Levy and Frye",1,2024-12-23
3961,MAC Personal Care Air,Beauty,Personal Care,MAC,378.71,White-Moore,1,2024-03-19
3962,H&M Activewear Where,Clothing,Activewear,H&M,471.76,"Lewis, Jenkins and Jackson",1,2023-03-23
3963,Dell Tablets Significant,Electronics,Tablets,Dell,250.06,Lloyd-Sandoval,1,2024-04-02
3964,Asus Tablets Bag,Electronics,Tablets,Asus,579.85,"Turner, Tran and Thomas",1,2024-11-30
3965,Uniqlo Jackets Compare,Clothing,Jackets,Uniqlo,561.59,Valdez-Park,0,2023-07-12
3966,Estee Lauder Haircare Strategy,Beauty,Haircare,Estee Lauder,395.21,"Foley, Fernandez and Flores",0,2025-01-02
3967,Under Armour Apparel Foot,Sports,Apparel,Under Armour,55.94,Butler-Burns,0,2024-05-18
3968,Sony Smartwatches Major,Electronics,Smartwatches,Sony,709.96,"Manning, Snyder and Martin",1,2023-11-05
3969,Levi's Activewear Figure,Clothing,Activewear,Levi's,711.93,Mcmahon PLC,0,2023-09-19
3970,Random House Non-fiction Every,Books,Non-fiction,Random House,119.96,Lane-Benton,1,2024-01-25
3971,Nivea Haircare Popular,Beauty,Haircare,Nivea,22.67,"Hardy, White and Griffin",0,2024-10-05
3972,Macmillan Non-fiction Thus,Books,Non-fiction,Macmillan,868.81,"Gonzales, Lopez and Thompson",1,2023-02-27
3973,HP Gaming Consoles Color,Electronics,Gaming Consoles,HP,98.54,Rivera Ltd,0,2024-12-03
3974,H&M Jackets Pick,Clothing,Jackets,H&M,797.82,Wolf-Lozano,0,2024-07-15
3975,L'Oreal Fragrances Budget,Beauty,Fragrances,L'Oreal,572.28,Henry LLC,0,2023-04-21
3976,Random House Science Particularly,Books,Science,Random House,616.55,"Bautista, Stone and Anderson",1,2023-01-25
3977,HP Laptops Task,Electronics,Laptops,HP,114.34,"Mullins, Garcia and Mcguire",1,2023-11-08
3978,Adidas T-shirts Shoulder,Clothing,T-shirts,Adidas,603.38,"Roy, Kelley and Thompson",1,2024-11-20
3979,Macmillan Fiction Another,Books,Fiction,Macmillan,487.25,Juarez-Burns,0,2024-09-24
3980,Random House Science Yard,Books,Science,Random House,257.21,"Dyer, Stone and Hunter",0,2024-03-20
3981,Zara Jeans Left,Clothing,Jeans,Zara,478.62,Sutton-Steele,1,2024-07-17
3982,HarperCollins Non-fiction Sea,Books,Non-fiction,HarperCollins,450.53,Contreras-Howard,1,2023-07-06
3983,Nike Dresses Public,Clothing,Dresses,Nike,81.85,"Foster, Brown and Monroe",0,2024-08-09
3984,New Balance Equipment Street,Sports,Equipment,New Balance,942.36,Harris LLC,1,2023-08-26
3985,Nike T-shirts Eat,Clothing,T-shirts,Nike,631.37,Brewer-Briggs,1,2024-10-29
3986,Apple Tablets Study,Electronics,Tablets,Apple,124.74,"Flores, Stevens and Reed",1,2024-11-11
3987,Nivea Skincare Commercial,Beauty,Skincare,Nivea,799.11,Wiggins PLC,1,2024-12-01
3988,Reebok Nutrition Without,Sports,Nutrition,Reebok,139.04,Johnson and Sons,1,2024-05-17
3989,Under Armour Sweaters Participant,Clothing,Sweaters,Under Armour,361.4,Maxwell Ltd,0,2024-04-03
3990,Macmillan Technology So,Books,Technology,Macmillan,295.79,Beck-Davis,0,2023-06-07
3991,Cuisinart Furniture Mean,Home & Kitchen,Furniture,Cuisinart,858.69,Valdez-Moss,1,2023-06-02
3992,Uniqlo Sweaters Art,Clothing,Sweaters,Uniqlo,244.15,"Morrow, Buck and Ray",0,2024-01-04
3993,Sony Gaming Consoles Beautiful,Electronics,Gaming Consoles,Sony,990.78,Mcdaniel Group,1,2023-03-17
3994,Nivea Skincare Politics,Beauty,Skincare,Nivea,809.75,Thomas Inc,1,2024-05-09
3995,Under Armour Dresses City,Clothing,Dresses,Under Armour,851.61,"Hernandez, Clark and Wilson",1,2024-06-20
3996,Nike Jackets Window,Clothing,Jackets,Nike,922.61,"Choi, Ortiz and Goodwin",1,2023-04-22
3997,Maybelline Skincare Argue,Beauty,Skincare,Maybelline,994.47,Obrien Ltd,0,2024-06-10
3998,Nike Activewear Behind,Clothing,Activewear,Nike,593.07,Rodriguez Group,1,2023-03-26
3999,Under Armour Equipment Carry,Sports,Equipment,Under Armour,914.74,Williams PLC,0,2024-07-17
4000,Macmillan Non-fiction Almost,Books,Non-fiction,Macmillan,854.06,Taylor-Cooper,1,2024-08-02
4001,Lenovo Headphones Wish,Electronics,Headphones,Lenovo,304.05,"Wolf, Randolph and Gonzalez",0,2024-05-01
4002,L'Oreal Haircare Skin,Beauty,Haircare,L'Oreal,302.66,"Lewis, Carter and Lee",1,2023-10-26
4003,Estee Lauder Skincare Green,Beauty,Skincare,Estee Lauder,485.3,Herrera Ltd,1,2023-05-22
4004,Lenovo Smartphones Lose,Electronics,Smartphones,Lenovo,666.34,"Mcdowell, Shepherd and Frank",1,2023-03-25
4005,HarperCollins Non-fiction Citizen,Books,Non-fiction,HarperCollins,908.08,Thompson-Davis,1,2023-01-21
4006,IKEA Small Appliances Strategy,Home & Kitchen,Small Appliances,IKEA,232.52,"Vega, Garrett and Taylor",1,2023-09-22
4007,Lenovo Smartphones Trade,Electronics,Smartphones,Lenovo,474.17,Ray LLC,1,2023-04-18
4008,HarperCollins Fiction Citizen,Books,Fiction,HarperCollins,925.92,"Mitchell, Anderson and Larsen",1,2024-04-07
4009,Sony Headphones Daughter,Electronics,Headphones,Sony,905.34,"Bradford, Vang and Bell",0,2023-10-26
4010,Apple Laptops Those,Electronics,Laptops,Apple,433.74,Cochran Ltd,0,2024-05-26
4011,Levi's Jeans Ability,Clothing,Jeans,Levi's,693.38,Baldwin PLC,0,2024-04-11
4012,Random House Children Hair,Books,Children,Random House,686.91,Maxwell PLC,0,2024-01-24
4013,Dell Smartphones Than,Electronics,Smartphones,Dell,529.39,Frank and Sons,1,2023-12-22
4014,Macmillan Non-fiction By,Books,Non-fiction,Macmillan,856.13,Hill Group,0,2024-12-30
4015,Under Armour Jackets Her,Clothing,Jackets,Under Armour,382.08,"Nguyen, Richardson and Parker",0,2024-12-21
4016,KitchenAid Cookware Case,Home & Kitchen,Cookware,KitchenAid,515.13,Mathis LLC,0,2023-03-03
4017,MAC Personal Care View,Beauty,Personal Care,MAC,230.39,"Osborne, Johnson and Branch",0,2024-12-26
4018,LG Headphones Arm,Electronics,Headphones,LG,417.52,Martinez-Mendez,0,2024-01-11
4019,Puma Nutrition During,Sports,Nutrition,Puma,562.58,"Simpson, Brown and George",1,2023-02-20
4020,Uniqlo Shoes Level,Clothing,Shoes,Uniqlo,648.2,"Griffith, Miller and Simmons",0,2024-04-06
4021,Maybelline Haircare Age,Beauty,Haircare,Maybelline,875.87,Perez-Martinez,1,2023-08-10
4022,Levi's Activewear Nice,Clothing,Activewear,Levi's,409.09,"Landry, Rodriguez and Flores",1,2024-11-05
4023,IKEA Small Appliances Cold,Home & Kitchen,Small Appliances,IKEA,293.65,"Welch, Smith and Haynes",1,2024-11-06
4024,L'Oreal Personal Care Feeling,Beauty,Personal Care,L'Oreal,304.22,Wright Inc,1,2023-01-17
4025,Wayfair Small Appliances Power,Home & Kitchen,Small Appliances,Wayfair,12.68,Velez-Sullivan,1,2024-01-24
4026,Adidas Jeans Organization,Clothing,Jeans,Adidas,867.17,"Hayes, Henderson and Buchanan",1,2024-05-01
4027,Simon & Schuster Technology Attention,Books,Technology,Simon & Schuster,100.24,Ramos-Rhodes,0,2023-10-01
4028,Random House Non-fiction Hot,Books,Non-fiction,Random House,487.2,Coleman-Thompson,0,2023-07-14
4029,Simon & Schuster Science Enter,Books,Science,Simon & Schuster,913.77,Skinner-Taylor,0,2024-09-24
4030,Macmillan Technology Enter,Books,Technology,Macmillan,862.2,Hamilton-Rodriguez,1,2024-03-10
4031,HarperCollins Fiction Artist,Books,Fiction,HarperCollins,932.32,Robles PLC,0,2023-04-09
4032,Under Armour Footwear American,Sports,Footwear,Under Armour,104.76,Johnson Ltd,0,2024-09-10
4033,Maybelline Skincare Itself,Beauty,Skincare,Maybelline,304.4,"Hall, Cole and Hill",1,2023-03-14
4034,LG Smartphones Middle,Electronics,Smartphones,LG,432.44,Coleman Inc,1,2024-03-01
4035,H&M T-shirts Add,Clothing,T-shirts,H&M,622.44,"Davis, Acosta and Diaz",0,2023-03-28
4036,Uniqlo Jeans Choose,Clothing,Jeans,Uniqlo,922.82,"Johnson, Cortez and Mccann",0,2024-07-04
4037,Lenovo Gaming Consoles Ask,Electronics,Gaming Consoles,Lenovo,930.29,Miller-Romero,1,2023-11-17
4038,H&M Dresses Local,Clothing,Dresses,H&M,182.9,Wright Group,1,2024-07-10
4039,LG Gaming Consoles Drop,Electronics,Gaming Consoles,LG,213.47,Miller-Williams,1,2024-11-09
